Consumption Member_Indicator
4914.67697914118 3
4903.21697615449 3
4887.85052287589 3
5081.04339185506 3
5352.446018051 3
4895.59964853767 3
4833.64015344835 3
4929.94866581427 3
5269.77840484608 3
4748.17210529165 3
5325.37016131719 3
5030.05916560021 3
4342.20717122683 3
4806.95030230219 3
4796.0100894297 3
5151.92133931166 3
5086.42568862192 3
4716.91354845252 3
5041.18244996194 3
5146.5541636393 3
5031.92649916026 3
4967.59163554474 3
4896.68888063092 3
4966.76560403746 3
4603.76620406769 3
5036.38874584934 3
4973.6643184455 3
5169.71056934185 3
5362.03333996873 3
5097.42878936634 3
4906.72109109636 3
5101.36792952614 3
5416.48513643576 3
5028.61509540268 3
5141.11495564952 3
4957.84692689709 3
5113.04995652697 3
5109.85560807617 3
4841.25481150842 3
4956.18035842814 3
5254.06415183532 3
5022.87448040958 3
5189.09575383798 3
5232.75419230893 3
5342.16082879703 3
4964.59847841154 3
4657.07000002744 3
4412.01986264813 3
4673.76746647899 3
4888.15327456209 3
5088.22902698193 3
5350.46156145951 3
5143.68230976475 3
5274.74871858327 3
4973.99932581115 3
4911.56288722767 3
5198.36740963055 3
4646.5116692248 3
5026.90991280643 3
4691.85814847543 3
4906.2562206001 3
4926.74361863471 3
5014.34107534986 3
5060.80975157835 3
5243.47989695509 3
4581.54291688131 3
5011.5898325861 3
4874.03830354634 3
5095.08268054209 3
5005.53208025289 3
5098.07190891969 3
5079.41278778133 3
5122.72561544363 3
5074.72453918535 3
4379.02780574328 3
5005.49301505653 3
4556.27015110803 3
4867.80559430033 3
4876.32676423367 3
4967.75440021452 3
4918.36857526055 3
4671.00982716724 3
4802.6497876224 3
4897.12275102113 3
4906.28664512788 3
5189.3044781435 3
4917.75263065178 3
4841.18294596656 3
5050.6059014459 3
5094.32782804132 3
4770.42386322721 3
5066.64441359625 3
4713.91332360507 3
4788.41012426797 3
5099.30967323538 3
5381.71085609368 3
4615.87369003294 3
4858.4794431628 3
4772.89665174334 3
5244.27170626002 3
4922.57190863293 3
4895.75880877416 3
4709.20871321869 3
5059.78685143211 3
5096.31837725058 3
5161.99736758953 3
5172.60628019188 3
4821.74406789335 3
4518.2203669725 3
4821.42047323181 3
5279.68323737681 3
4886.40449716807 3
5162.75871626887 3
4647.86865433556 3
4983.17116426595 3
4546.51139055611 3
4800.15798722585 3
4735.03654643447 3
5256.31852329016 3
5278.07807115085 3
5072.86277626764 3
5177.25134810702 3
5174.96421822055 3
4899.50827727068 3
4624.35210417304 3
4907.00066972688 3
5173.97468678252 3
5223.09841379743 3
5071.84288254788 3
5252.1623685112 3
5072.71783857647 3
5159.12741458738 3
5029.22192741589 3
4974.89658130952 3
5191.41314236897 3
5233.50138652021 3
4910.55872755934 3
5079.94553387836 3
4772.92138855462 3
5346.3462114875 3
5239.31835803604 3
5035.00070613591 3
5200.59831216626 3
5432.4764193999 3
4908.80174010738 3
5136.97568639077 3
5313.01740857976 3
5215.727897594 3
4710.09110748063 3
5184.68436451782 3
5235.72001785583 3
4998.95359181282 3
4951.9196298654 3
4854.9674047658 3
4708.86529133972 3
5396.39265024489 3
5242.44710832074 3
4718.29975565019 3
4982.05566690953 3
5110.97700055326 3
5243.91130713491 3
4937.3475494183 3
4888.76099934194 3
5346.85348480108 3
5083.16469580293 3
4808.44046924128 3
4789.17098300313 3
5287.67838815365 3
5165.30596732916 3
5065.76760952578 3
5127.02612744071 3
5603.8472043415 3
5014.29251812851 3
5265.1536993894 3
5053.22543673663 3
4974.02085808729 3
4542.26422670578 3
5449.0228618537 3
5327.04998078167 3
5236.36676581879 3
4817.15036863647 3
4979.63952993111 3
5095.18209620392 3
4568.33541569888 3
4664.66776657754 3
5278.55001126122 3
5227.78764803325 3
4647.45025856688 3
5020.07347187684 3
4900.1083158318 3
5200.4056189866 3
5049.17122120986 3
5303.38808391071 3
5183.68624230479 3
4718.67266821776 3
5225.44878363687 3
5085.13907015405 3
5288.04744586167 3
4791.39170583733 3
5061.13149931279 3
4968.37371680185 3
5003.7065265832 3
4980.31931451354 3
5144.84264054599 3
4881.68313658775 3
5384.64063528483 3
4732.90631465388 3
5140.77888136651 3
4841.60274063741 3
5267.9540214614 3
5036.82951651541 3
4848.25796358609 3
5165.75485629628 3
4802.30328185529 3
5015.58063243379 3
5070.70734404673 3
5177.89806993665 3
4926.20645098505 3
5201.42764971401 3
4882.26798582551 3
5140.49303272189 3
5149.20688683712 3
4902.26856617349 3
4923.21961434004 3
5153.52445576805 3
4977.34975250484 3
5065.70973093376 3
5006.40412126633 3
4890.44721031303 3
5143.86841453596 3
4969.97325476735 3
5245.68507251012 3
5105.59554426068 3
5100.42202080857 3
5047.13280321444 3
4848.5480524637 3
5251.68787531892 3
4817.18475038504 3
4711.52880526329 3
4997.18987251691 3
4644.96527056782 3
4863.66716681909 3
4885.91575513753 3
5179.0431731715 3
4777.90398848418 3
4801.07675518857 3
4547.19152487622 3
5308.00833643573 3
5244.46554070468 3
5022.0293159025 3
4655.06661831391 3
5195.57616394285 3
5053.95375983648 3
4809.01826649796 3
5014.81542174502 3
5016.71867195043 3
4940.80198084494 3
5188.25050050343 3
5121.82682843817 3
4954.55811982153 3
5007.13215126825 3
4790.84605907038 3
5027.09130230637 3
5016.25871918279 3
5064.43847040574 3
4950.05111925463 3
4737.89513486041 3
5235.86273203709 3
5064.44382801799 3
5398.4991132334 3
5087.24514973987 3
4911.6264447377 3
5349.85809109833 3
4558.04355239691 3
4961.16331403215 3
4907.65068900369 3
5104.79411453097 3
4920.80406635225 3
5259.97828032391 3
5468.90678153911 3
5239.98791624655 3
4758.57059878665 3
4793.77035958482 3
5123.29645310244 3
4728.44959612824 3
4954.15845072397 3
5172.03076123257 3
4765.29011911781 3
5084.21591764767 3
5105.98262070775 3
5187.55423662816 3
4956.93102248529 3
4993.2313953444 3
4741.78419057129 3
5330.35353225885 3
4666.53701066877 3
5025.36477117498 3
4964.65690904187 3
5055.67980176641 3
4851.76036655431 3
4945.76313787077 3
5120.15717682595 3
5272.75069363247 3
5226.14514814301 3
5018.48734977897 3
4967.4044051606 3
5308.41573337175 3
5258.50678777417 3
4752.06224731779 3
5092.19449785874 3
5168.98385257984 3
4895.05221027023 3
4704.0994915187 3
5530.49908930013 3
4654.43641637292 3
4893.89842338675 3
5166.58211984338 3
5017.87903436222 3
5070.14364451235 3
4954.6718023202 3
5149.76126222439 3
5036.45211386575 3
4592.94215750496 3
5004.11721769636 3
4933.45812256586 3
5162.38488262261 3
5079.57417859649 3
4969.82095975852 3
4779.22135928914 3
5078.72338880457 3
5019.03128771536 3
4844.5143073172 3
4822.78424248755 3
5052.35449936662 3
4615.53000229437 3
5080.02319353642 3
5091.29896417135 3
4674.73910113379 3
5363.33755737897 3
5080.8208153481 3
4988.1177935637 3
5418.71939612839 3
4888.75020273334 3
5070.31808766986 3
5095.25189953868 3
5400.79137436339 3
4659.08089436698 3
4885.77876781012 3
5328.61351776493 3
5217.74409846993 3
4995.12006656115 3
4904.62631919723 3
4896.29065275061 3
4854.2933199223 3
5135.85486333408 3
5050.99490493906 3
5036.99029225648 3
4968.56354582087 3
5215.06231818382 3
4929.32877401585 3
4885.60244220451 3
4990.12994297738 3
5116.65416588375 3
5008.53194273565 3
4694.5526250282 3
5027.65869344284 3
4996.35582434395 3
5033.69640318137 3
5074.20762041819 3
5217.94766608885 3
5607.90188845352 3
4815.55392008794 3
5073.83025637561 3
5101.90170743462 3
4827.85033687217 3
5216.52030755461 3
4845.40956218279 3
4901.77700354396 3
4766.58938625479 3
4918.79234515005 3
5319.99820206209 3
5240.7485164597 3
4831.30024661985 3
4775.78295164214 3
4857.28456200358 3
5219.42078021131 3
4915.11294162913 3
5047.13253462605 3
4805.52050986956 3
5124.53244330036 3
5121.19737992979 3
5124.86887650135 3
5107.63121578485 3
4939.15110022877 3
4799.18851838938 3
5001.72401970885 3
5051.14915532521 3
4709.19803187298 3
4977.6255559906 3
4949.75586574646 3
5059.48909088213 3
4877.1473152751 3
4977.26855948823 3
5201.36099858725 3
4866.21412917729 3
4955.89561490897 3
4894.50894170803 3
4806.76104518721 3
4963.46203523275 3
5092.72839624434 3
5045.8966072459 3
4998.99345132519 3
5094.00596370129 3
5369.58666588419 3
5028.78642491693 3
5143.80888460471 3
4812.82957946318 3
5062.61159503947 3
4588.93507425947 3
5312.04578415472 3
5169.9692417281 3
5498.85778258806 3
5246.19843163895 3
4851.68391307175 3
5296.76760417345 3
4959.8234012379 3
4987.38800742196 3
5252.0687421379 3
4792.02523907344 3
5071.43808289389 3
4743.69368584525 3
5206.61624111825 3
4801.75013377894 3
4973.2064022998 3
4907.74081904992 3
5142.79237730423 3
4900.68352955458 3
4719.99561782517 3
4753.0901675199 3
4820.32459329189 3
5426.08403660217 3
5035.65674017204 3
4763.18703299611 3
4940.26008936626 3
5175.58896759785 3
4965.9886444001 3
4856.61518703721 3
4889.66617731755 3
5213.18907801511 3
4665.47883579944 3
4713.41500280925 3
5297.44805026581 3
4869.91515902635 3
5102.1454572131 3
4992.96996437759 3
5027.26988083366 3
5049.65539756691 3
5299.99498188208 3
5199.87504017367 3
5187.08572421004 3
4886.57894431937 3
5212.28374665134 3
5130.67077789033 3
4958.3959789937 3
4864.91220279846 3
4973.61469306175 3
4961.67655182626 3
5062.48261736046 3
4853.57675252164 3
4713.94460305427 3
4883.49269387509 3
4358.80576855041 3
4747.34824743828 3
5176.29524662744 3
4957.10068639433 3
5040.84199605286 3
4833.84455369193 3
4961.36397574863 3
4972.06242384574 3
5434.39535521639 3
5175.72035707232 3
5054.11647037673 3
4758.34864218534 3
4805.36025434579 3
4467.04557424369 3
4945.62520864465 3
5027.62575447614 3
5061.6719975388 3
5183.19638483486 3
5106.5588348562 3
4912.46538287325 3
4431.07222978668 3
5020.59413029695 3
4909.941979244 3
4550.79971624266 3
4914.93909118089 3
5348.3293197066 3
5083.84162121206 3
4687.77476311236 3
5119.76985145056 3
4813.80091421865 3
4634.31252841967 3
4930.68624960993 3
5122.91914422463 3
4848.13971769588 3
5226.86878697924 3
5257.19998415098 3
4930.7909092526 3
5106.34719921754 3
4880.2392766138 3
4909.18982390136 3
4901.84575212114 3
4985.50536571831 3
4741.489174088 3
5258.32026370398 3
5110.90693987747 3
4778.88605243387 3
5105.81386986866 3
4791.81909940785 3
5170.7223025897 3
4906.5482822476 3
5086.67569796977 3
5092.01797043496 3
4990.17979146901 3
5011.74548569569 3
5257.75550361496 3
5126.26893589613 3
4840.34057244263 3
4609.10702734643 3
5116.5398613291 3
5011.42636551096 3
5248.1601483526 3
4964.89519893674 3
4760.94000225667 3
5171.96460846782 3
5063.00679373492 3
5006.32369060386 3
5117.65564068301 3
4969.82229635389 3
5251.54533690532 3
4870.34733992657 3
5206.64708523706 3
4986.26359053795 3
5184.07323873433 3
4941.15145074577 3
5078.26282092576 3
4862.80253253583 3
5087.93396418875 3
4623.7268570159 3
5214.23060843201 3
4896.61671508451 3
5420.20687430362 3
5038.28460546086 3
5096.53346969234 3
4954.61287473993 3
4922.94827514206 3
4778.19506990369 3
5094.78701588103 3
5572.89174718074 3
5115.58556337346 3
5272.54796730532 3
4907.76598989681 3
5109.68666582805 3
4949.72061654091 3
5084.95282863749 3
4767.53275922276 3
4858.35145777464 3
5194.6252691199 3
4934.11938048881 3
4563.33733912172 3
5285.06985494993 3
4757.32357253218 3
4866.66961635289 3
5053.88917737207 3
5442.16606865349 3
4918.81410929682 3
4836.02571292303 3
4949.10082236223 3
5532.72823955754 3
4963.95493375823 3
4878.59997586978 3
4963.82858715408 3
5088.81944507291 3
5238.71051549678 3
5198.53634143761 3
5128.31117448284 3
5240.22497307517 3
5206.90973177107 3
4922.24860138949 3
4856.81530941754 3
4777.63631073544 3
4835.5441400512 3
4994.7031720899 3
4830.39456037834 3
4847.80929119818 3
5189.5660107875 3
5111.23716984451 3
5116.82903754844 3
4852.22060195943 3
4701.36757770766 3
4985.03927778493 3
4770.63506217053 3
4712.07983467001 3
4436.45763489707 3
5160.38394521416 3
4775.9800795759 3
4614.29965093298 3
5065.57155458233 3
4836.83807124732 3
5214.15458134033 3
5060.34252839506 3
4872.60891985883 3
5121.4083341616 3
5057.05037105345 3
5031.09143974041 3
4874.80160825684 3
4587.82289824137 3
4900.65195440182 3
4838.2223619844 3
4763.84096524505 3
4949.35714615088 3
4840.8825202062 3
4833.4631828602 3
5014.51293681391 3
4922.3864195308 3
5126.81189765719 3
4993.38434817686 3
5045.17816324913 3
4921.94559224102 3
4930.3730318642 3
4985.27739312599 3
4968.66112184078 3
4718.94794418364 3
4762.99221612426 3
5010.6422653682 3
4956.56961871801 3
4778.7060818491 3
4971.82306207753 3
4805.87815241571 3
4866.73729309627 3
5147.77935105291 3
5201.511727068 3
4956.19948534987 3
4775.58771285938 3
5281.66631783823 3
5004.87645700099 3
5230.95293420298 3
4582.78535908331 3
5216.50516311987 3
5071.38055243396 3
5165.51084266243 3
4998.53283741392 3
5014.90735824655 3
4668.48333770076 3
5038.15253383175 3
5195.36022008843 3
4714.97285413528 3
4823.33409310173 3
4886.05680314115 3
4562.1088091798 3
5151.17470428527 3
5079.01522732818 3
5035.33086608779 3
4932.87370378921 3
5111.5987175042 3
4883.81206661511 3
4823.92728126526 3
5047.62067261148 3
4611.12752944839 3
4949.94449339943 3
4709.26330380505 3
4805.54229728571 3
4750.78504616853 3
4815.59553639303 3
5117.14264839046 3
5130.80846774405 3
5026.59066616262 3
5104.51064147403 3
5005.67115004061 3
5054.0275288584 3
4875.63266047753 3
4954.44332713755 3
5037.83450461956 3
4845.35726261475 3
5389.33374153392 3
4900.06542955481 3
5032.78278722898 3
4708.39115535462 3
4763.58565994998 3
5063.05730565202 3
4841.26509237785 3
5000.04581240438 3
5032.65209582106 3
4775.17407294506 3
4928.15242515487 3
4844.53852077129 3
4996.17698494182 3
5109.14769195725 3
4954.2803953485 3
4787.04381773793 3
4817.28891325302 3
5195.86625643014 3
5054.69044730468 3
4957.15973644452 3
5282.99483770404 3
5008.96678135352 3
4851.91856774679 3
5186.28809483671 3
4936.492195168 3
4741.7773824645 3
4666.40554551137 3
4634.71024161126 3
5030.10154934534 3
5452.74289310075 3
4889.03052021749 3
4964.43110567292 3
5135.52346579662 3
5048.34844680416 3
4785.44931187943 3
4966.25030742739 3
4500.89622642557 3
5118.15619690231 3
4699.5251956446 3
4972.5795496024 3
4812.07348114313 3
4991.92851694114 3
5223.3777295805 3
4760.48866861275 3
5170.36092551461 3
5426.04820792891 3
4933.37054634108 3
4805.67283764778 3
4974.59281800261 3
5438.31995453632 3
4705.63970807244 3
4989.80432310201 3
5273.75881552538 3
4924.57033353999 3
5232.539542782 3
4443.33158789533 3
4704.92796182975 3
5296.11935945582 3
5093.56237152336 3
5095.90641019038 3
5006.30997401805 3
4874.57294172916 3
5286.53841165156 3
4702.96097328564 3
4981.36623855918 3
4911.51088189617 3
4822.62790376448 3
5186.08697726198 3
5004.43488730422 3
5065.97713062637 3
5401.26509863962 3
4897.35456141654 3
4822.529091749 3
5212.52702543476 3
4763.65486284693 3
4682.47992400167 3
5002.19213685068 3
5049.53256549349 3
5145.66439650688 3
4902.14888185039 3
4760.30732555635 3
5285.42114483866 3
4896.1089352634 3
4917.02100007645 3
5065.5012045506 3
4970.95012860519 3
4759.13378961571 3
5138.0018141832 3
4802.86555356968 3
5364.02018313345 3
5113.22933412548 3
4773.60354409688 3
4970.03991166393 3
5000.49233312804 3
5040.85005056748 3
4734.99020471017 3
5153.32591745722 3
5138.35762527534 3
5062.04382600663 3
5066.13780657164 3
5140.85994213067 3
5180.75152270791 3
4854.22510825661 3
4746.72705682508 3
5020.10848661493 3
4783.26930695806 3
5109.51701280629 3
4884.68271398172 3
4977.17896543786 3
4829.72291460764 3
5091.18273151267 3
4790.18259514542 3
5034.75923953308 3
4593.01618038605 3
5173.30844385289 3
5296.87095705567 3
5179.45544049745 3
4767.78494161538 3
5316.44763676699 3
5132.82554796975 3
4906.5573836242 3
4852.39282609142 3
5118.10220230719 3
4853.25486041853 3
4995.27398015676 3
5010.5196060841 3
4772.66704860983 3
5051.14682622672 3
4778.57043158322 3
4956.63107051041 3
5073.87350579034 3
4763.10329327361 3
4867.16734293506 3
5265.49793825226 3
4888.20868115522 3
4900.85464236736 3
4929.99430383576 3
4927.64367971746 3
5001.92648412605 3
4822.24763173447 3
5110.23327258703 3
4517.59555952235 3
4956.09871926008 3
5303.60816418876 3
5178.44542402058 3
4891.06400026936 3
5193.89603627676 3
5523.5942658895 3
5291.67627907211 3
5323.91680775391 3
4892.88523561113 3
5039.86825109659 3
4910.96005235022 3
5181.9309711189 3
5010.83579603976 3
5258.82640755379 3
4907.77459532856 3
5225.25551819693 3
5188.67311979925 3
5150.13983753873 3
5297.00634267976 3
4897.87434126272 3
5100.45876519101 3
4518.4978037169 3
4988.22449944342 3
4995.53410141376 3
4990.1221330945 3
4861.89193803515 3
4980.11957749496 3
5104.93433821051 3
5357.00548098857 3
4914.81505689963 3
4676.69514348728 3
4764.05962372005 3
5096.77184691814 3
5001.24359418589 3
5141.90905783476 3
4605.99191041528 3
5081.62189920734 3
5261.76829017238 3
5272.19859348453 3
5117.78289582231 3
4904.55357418478 3
5310.11434784492 3
5434.81493701795 3
5409.27423040721 3
5183.25679064223 3
4920.53766624797 3
5170.64339423367 3
4881.80654883722 3
5068.51265105479 3
4827.20655947409 3
5139.95477453175 3
5068.58876379407 3
5434.57648992943 3
5207.78434382815 3
4355.92025485697 3
4809.72900932793 3
5696.43293768797 3
5111.49141946676 3
4891.42120617434 3
5072.07868293033 3
4861.69407437419 3
4884.47928086109 3
5387.20266566596 3
4772.20457622526 3
5145.85749037599 3
5016.18487478777 3
4740.91715994097 3
5120.06019039662 3
5134.2678312109 3
4940.5574245022 3
4937.02054514982 3
4816.31311578573 3
5260.17419852768 3
5037.91067667688 3
5310.68858418267 3
4925.38444705679 3
4638.03912142448 3
4961.73149586347 3
4886.63727546812 3
4836.63053158322 3
4768.47974467252 3
5023.31383577896 3
5023.93739156721 3
4987.83455691459 3
4946.81692477331 3
5191.07015180856 3
4781.07445978669 3
5327.90728695839 3
5108.61232445437 3
5041.81316173816 3
4812.97464963146 3
5103.95379323858 3
4950.64133816541 3
4918.96774080105 3
5034.85992229926 3
4899.16813753505 3
4902.07756881636 3
5120.7386001284 3
5216.73512784831 3
4900.04587823526 3
4531.87738912832 3
5422.55878417811 3
5071.02304390294 3
4903.28310549604 3
5288.31456873227 3
5087.15206915487 3
5203.96253294533 3
5116.13440472752 3
5002.41064855957 3
4985.85469328668 3
5014.76932110831 3
4770.56539557523 3
5088.27749517584 3
5459.43397454715 3
5056.51202966306 3
4620.23765697311 3
5170.52127587733 3
4848.65575720272 3
4927.59700434118 3
5083.89118094392 3
5057.77803290657 3
4601.71030922962 3
5231.7490074637 3
4977.65796059075 3
4931.4511979795 3
4820.52597060481 3
5186.47037950184 3
4732.96269322286 3
5160.64514768114 3
4895.47079751265 3
5185.52961625963 3
4770.89035621024 3
4572.75440009786 3
4857.00505551199 3
5139.62329005098 3
5085.57648460223 3
4999.40017151596 3
5269.16359909317 3
4699.54308486469 3
4980.88353905675 3
4704.80752654034 3
4622.85669304872 3
5195.4187018535 3
4987.39910106258 3
4843.60704543485 3
5168.44027772009 3
5099.53444433926 3
4810.12123105737 3
4904.15853982957 3
4873.87231903275 3
4862.26276563365 3
5078.1925872762 3
4996.77929201605 3
5226.63811880234 3
5021.4674747797 3
4939.23770342495 3
4729.54790919924 3
5213.19894183392 3
5192.48192884056 3
5255.83717056983 3
5205.37692026221 3
4833.85541504241 3
5057.10074029698 3
5086.67103733756 3
4597.74341600803 3
5179.40005803541 3
4944.03186799195 3
4856.71497329137 3
4820.89962755178 3
5020.33281144578 3
5074.93998656023 3
4978.37798774697 3
4988.43828973002 3
5098.94504711072 3
5091.4969727134 3
4822.81832190879 3
5058.41365481108 3
4867.75752887937 3
4958.3879201935 3
5044.75256124245 3
4834.37165119437 3
5027.02642245963 3
5134.16523948736 3
5063.25707958441 3
5185.29085423677 3
4940.62106665229 3
5082.66379641526 3
5343.61478203319 3
5156.48257937961 3
4985.68388524532 3
5186.98351908422 3
5149.96341427345 3
5005.19212521409 3
4917.5946067597 3
5425.09225387253 3
5112.05243729306 3
5118.77430745214 3
5158.60739192347 3
4950.71199774256 3
4903.53565780135 3
4890.19267661017 3
5020.42332718728 3
5013.11282185131 3
5136.33225211175 3
4934.92445195386 3
5343.83744400029 3
5158.05614665607 3
4861.36365900412 3
5140.95136108821 3
4722.69405066627 3
4952.9634571116 3
5096.48750660352 3
4724.41714044355 3
5118.66465139986 3
5026.53474791234 3
4986.9686346286 3
4741.68982243221 3
4800.49116227508 3
4771.06399165172 3
5088.46970566175 3
5314.98723597088 3
4772.57908936263 3
4947.41193645139 3
4980.48651074079 3
5133.02869095502 3
5017.08878823396 3
4704.46520540536 3
5112.33358674199 3
4885.3151476141 3
5281.26656935107 3
5211.86403895684 3
4824.58935603386 3
4822.6123125761 3
5146.90024801244 3
5213.57641633261 3
5046.31382325298 3
5142.83542094478 3
4832.989192705 3
5079.25677497393 3
4712.65568466618 3
5344.85592590671 3
5306.98985349751 3
4966.0966494163 3
4983.95614313039 3
5116.86337522119 3
5232.36179345684 3
5220.02524186755 3
4935.51738171185 3
4921.47963287285 3
4693.35095500738 3
5285.76567075787 3
4811.43730964122 3
5013.80949073413 3
4776.87277191447 3
4890.39398518577 3
5213.8474493552 3
4744.31630891455 3
5105.96024155784 3
5135.5287881677 3
4942.96184926855 3
5243.33861488903 3
4766.53116363703 3
4909.55543800765 3
5393.80034999896 3
4914.10315222404 3
4781.12281009754 3
5182.96531971006 3
4836.37057062402 3
5187.83108004729 3
5221.07211084199 3
4838.27747166008 3
4846.01305292141 3
4758.47246532031 3
5388.38962391221 3
4991.56003659147 3
5058.5179022801 3
4955.71411402011 3
4908.66470303845 3
5109.68452319279 3
5060.73444945626 3
5179.1372165147 3
5423.12723261197 3
5042.5517005886 3
4630.26703652814 3
5082.12456809932 3
5079.02370568933 3
5007.25868421508 3
4910.53610180997 3
5248.5070181895 3
5092.52722381062 3
4928.53200102438 3
4920.88100747717 3
4434.59298660598 3
4843.38458439798 3
5162.41417124473 3
5089.74200462524 3
4727.66415931137 3
4877.83135869537 3
4933.57085815564 3
4933.87640069449 3
5068.9668193967 3
4870.04334088374 3
4854.81005521398 3
4961.01426875232 3
5023.70347638074 3
5074.84053905728 3
4980.5645694358 3
5014.26838631808 3
5424.37775373806 3
4850.4056288035 3
5094.83804778376 3
4989.97618751217 3
5218.69239070061 3
5148.5970115173 3
5188.53211940721 3
4821.70117731914 3
4814.8293964234 3
4862.36275739655 3
5151.63886540584 3
5148.06087061896 3
4802.80901770567 3
4861.18679353148 3
5055.35533372014 3
5053.44819075792 3
4707.41964221744 3
5155.03333133028 3
4872.10686366157 3
5287.21794494536 3
4903.8403902373 3
5048.76538671455 3
4821.55943498315 3
5055.25307119392 3
4796.67727517261 3
4934.8954984063 3
5085.74540538713 3
4831.60804548644 3
5013.02895203882 3
4841.81611290045 3
5235.4369787855 3
5270.76160128558 3
5151.74278073427 3
4627.35470626694 3
5184.4966904329 3
4756.66084765241 3
4820.12131971725 3
4784.68097050073 3
5222.47671232992 3
5172.6718571538 3
4708.25648901831 3
5384.83719983934 3
5508.24090397663 3
5158.60906027742 3
5195.84324105117 3
5238.75010180079 3
4959.20164454331 3
5161.57669669756 3
5277.83860483579 3
5268.829688224 3
4975.24481410477 3
4984.91540828057 3
5402.55172904403 3
5144.50403243163 3
4896.71993141838 3
5278.38677104152 3
5037.41895483402 3
4935.48332663085 3
5110.15349328575 3
5220.14778683363 3
4940.08911507827 3
5184.24877008019 3
4941.17885597327 3
4761.61879070303 3
5086.49426086151 3
5003.89985509249 3
5266.18124014448 3
5116.10808222451 3
4895.24465561185 3
4896.83799604375 3
4800.0311030397 3
4715.68535563414 3
4748.33231059719 3
5057.21215615912 3
5225.78648515201 3
4728.05139836376 3
4902.31117839628 3
4957.03031083504 3
4629.12335144994 3
4993.76128211667 3
5033.01994948573 3
5051.14213455187 3
4902.56228321995 3
4519.90356267139 3
4699.61533959566 3
5086.14205779713 3
4937.08542512569 3
4958.0588777738 3
4815.47611876156 3
5149.69156142858 3
5176.55658492318 3
5149.76164401863 3
4831.81989411076 3
4972.9635114227 3
4739.04653124006 3
4672.89609632407 3
5317.15183738624 3
4896.39949371807 3
4786.78757498452 3
4965.75010873518 3
5031.05592730354 3
4928.29692293012 3
4563.18371697639 3
5205.14351498007 3
5288.49525824962 3
4916.77352931495 3
4954.98828131993 3
5157.32759642364 3
5006.67651009776 3
5236.03244194312 3
5514.45688517587 3
4940.08134241434 3
5031.2213531925 3
4993.55713879364 3
5040.77901211863 3
5197.27956860784 3
4989.69894911761 3
5090.97021061147 3
5305.53231055803 3
5076.17549317377 3
4874.01510498509 3
5084.75254464304 3
5191.580118142 3
4569.69355032701 3
4945.10346606065 3
4769.91965827241 3
5188.20364651171 3
4807.64046476082 3
5082.96726342232 3
5018.12442647477 3
4717.7641522263 3
5076.98262091217 3
5317.46373941423 3
5276.94706386009 3
5154.38921790988 3
5255.14945215267 3
4916.83250668939 3
4864.02871677695 3
4747.26293478723 3
5096.38278391462 3
5466.11460710286 3
4994.44909986015 3
4858.13182838033 3
5405.93333326821 3
4700.29036400949 3
5231.92566646808 3
4976.46582193757 3
4655.29547765888 3
4990.34165536604 3
4914.55065160123 3
5057.29160653978 3
5029.44988967014 3
5109.3635751426 3
4739.31101435272 3
4836.82684720299 3
4933.56143954204 3
5204.41864130426 3
4969.04949785397 3
5051.75108428511 3
4944.03447733763 3
5092.85515626712 3
5228.33340217632 3
4825.89904398767 3
4586.47897679015 3
4918.48879990753 3
5005.76967565387 3
5009.16890311006 3
4891.39310310707 3
5168.77988856277 3
5107.52372774945 3
4919.70845835616 3
5183.04305592019 3
4961.56985004598 3
5058.1235872051 3
5164.14116321091 3
5170.12137743995 3
5132.36114518496 3
4713.14344357314 3
4948.7992446426 3
4859.09412681466 3
5007.86922775293 3
5182.78267447922 3
5344.46697306106 3
5246.9551045385 3
4788.66525071336 3
4696.08864478435 3
5025.07390763379 3
5199.00545466101 3
4816.37533856335 3
5108.48315754277 3
5420.25984474473 3
5065.1427319736 3
4915.01414124347 3
4877.36588619194 3
4926.05938360123 3
4941.79130460035 3
5023.19264377228 3
5421.26177760592 3
4954.59372094106 3
5120.58628087235 3
4729.32791822145 3
5020.86515674593 3
5236.90397586193 3
4481.08021821532 3
4818.12269058081 3
4894.00322877937 3
4918.60888119767 3
4939.15333312505 3
5231.42607428947 3
4969.98496360761 3
5071.57687821566 3
5193.42941123537 3
4886.14130795981 3
5074.50473763839 3
5166.80945877165 3
4981.91686123945 3
4894.07547107396 3
4902.84090093424 3
5098.44665888339 3
5313.58932133605 3
4812.24084090949 3
5075.5606649265 3
4990.73234162662 3
5118.09389197993 3
5010.36245468231 3
5361.21791007633 3
5068.39030149189 3
4676.81438157307 3
5201.04370472093 3
4658.71002160947 3
5179.3666804466 3
4984.77591090382 3
5118.01054720711 3
4763.16588471225 3
4879.06528203023 3
5300.44909902869 3
5093.97272757267 3
4839.73692264057 3
5155.26627528577 3
5145.48077281207 3
5025.81286522313 3
4827.8032477572 3
4870.73981902948 3
4901.95671055622 3
4986.41575389583 3
5013.12500242284 3
5011.21979656867 3
4911.21467742963 3
4685.31658102903 3
5060.6695470609 3
5049.70381102163 3
5057.87102036255 3
5122.8346422921 3
4926.37584069763 3
5025.35402946178 3
5230.07689209578 3
5205.92811780107 3
5160.7685216102 3
4962.68338416457 3
5076.60568081298 3
4883.5000136308 3
4874.38670405098 3
5168.46223731628 3
4669.61524201149 3
5061.22658838436 3
